"X","ID","C1_B1","C1_B2","C1_B5","C1_B10","C1_B11","C1_B12","C1_B13","C1_B14","C1_B15","C1_B16","C1_B17","C1_B18","C1_B19","C1_B20","C1_B21","C1_B22","C1_B23","C1_B24","C1_B25","C2_B1","C2_B2","C2_B5","C2_B10","C2_B11","C2_B12","C2_B13","C2_B14","C2_B15","C2_B16","C2_B17","C2_B18","C2_B19","C2_B20","C2_B21","C2_B22","C2_B23","C2_B24","C2_B25","C3_B1","C3_B2","C3_B5","C3_B10","C3_B11","C3_B12","C3_B13","C3_B14","C3_B15","C3_B16","C3_B17","C3_B18","C3_B19","C3_B20","C3_B21","C3_B22","C3_B23","C3_B24","C3_B25","C1_AG1","C1_AG2","C1_AG3","C1_AG4","C2_AG1","C2_AG2","C2_AG3","C2_AG4","C3_AG1","C3_AG2","C3_AG3","C3_AG4","FSM","C1_SConcern1","C1_SConcern2","C1_SConcern3","C1_SConcern4","C1_SConcern5","C1_SConcern6","C1_SConcern7","C1_SConcern8","C1_SConcern9","C1_SConcern10","C1_SConcern11","C1_SConcern12","C1_SConcern13","C1_SConcern14","C1_SConcern15","C1_SConcern16","C1_SConcern17","C1_SConcern18","C1_SConcern19","C1_SConcern20","C2_SConcern1","C2_SConcern2","C2_SConcern3","C2_SConcern4","C2_SConcern5","C2_SConcern6","C2_SConcern7","C2_SConcern8","C2_SConcern9","C2_SConcern10","C2_SConcern11","C2_SConcern12","C2_SConcern13","C2_SConcern14","C2_SConcern15","C2_SConcern16","C2_SConcern17","C2_SConcern18","C2_SConcern19","C2_SConcern20","C3_SConcern1","C3_SConcern2","C3_SConcern3","C3_SConcern4","C3_SConcern5","C3_SConcern6","C3_SConcern7","C3_SConcern8","C3_SConcern9","C3_SConcern10","C3_SConcern11","C3_SConcern12","C3_SConcern13","C3_SConcern14","C3_SConcern15","C3_SConcern16","C3_SConcern17","C3_SConcern18","C3_SConcern19","C3_SConcern20","C2_SL1","C2_SL2","C2_SL3","C2_SL4","C2_SL5","C3_SL1","C3_SL2","C3_SL3","C3_SL4","C3_SL5","C1_LT1","C1_LT2","C1_LT3","C1_LT4","C1_LT5","C1_LT6","C1_LT7","C1_LT8","C1_LT9","C1_LT10","C2_LT1","C2_LT2","C2_LT3","C2_LT4","C2_LT5","C2_LT6","C2_LT7","C2_LT8","C2_LT9","C2_LT10","C3_LT1","C3_LT2","C3_LT3","C3_LT4","C3_LT5","C3_LT6","C3_LT7","C3_LT8","C3_LT9","C3_LT10","C1_L1","C1_L2","C1_L3","C1_L4","C1_L5","C1_L6","C1_L7","C1_L8","C1_L9","C1_L10","C1_L11","C1_L12","C1_L13","C1_L14","C1_L15","C2_L1","C2_L2","C2_L6","C2_L7","C2_L11","C2_L14","C2_L15","C3_L1","C3_L2","C3_L6","C3_L7","C3_L11","C3_L14","C3_L15","KS2MathstestNUM","KS2EnglishtestNUM","Y7EnglishNC","Y7MathsNC"
677,4012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sort of true","Not true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Sort of true","Certainly true","Not true","Sort of true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Certainly true","Certainly true","Sort of true",NA,NA,NA,NA,"Seldom","Often","Always","Often","Seldom","Often","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all worried","5","Not at all worried","Not at all worried","3","Not at all worried","3","Not at all worried","2","Not at all worried","3","Not at all worried","4","Not at all worried","Not at all worried","Not at all worried","4","4","4","3","Not at all worried","2","Not at all worried","Not at all worried","3","Not at all worried","2","Not at all worried","2","Not at all worried","2","2","4","Not at all worried","2","Not at all worried","Not at all worried","2","4","2","YES!!","NO!!","no","yes","NO!!","YES!!","NO!!","NO!!","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","No","Yes","No","YES!!","No","Yes","Yes","yes","no","yes","no","yes","no","yes","no","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","True most of the time","Not true at all","Not true at all","Not true at all","Not true at all","Not true at all","True most of the time",NA,NA,"5a","6b"
678,4013,"Sort of true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Sort of true","Sort of true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Sort of true","Sort of true","Sometimes","Seldom","Often","Seldom","Sometimes","Often","Sometimes","Sometimes","Sometimes","Sometimes","Often","Seldom","No","Not at all worried","Not at all worried","2","3","Not at all worried","Not at all worried","4","2","Not at all worried","3","2","2","3","2","3","2","4","3","2","2","2","3","2","Not at all worried","Not at all worried","2","2","Not at all worried","2","3","2","Not at all worried","3","2","2","Not at all worried","3","2","2","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","2","2","2","yes","no","no","yes","NO!!","yes","no","no","yes","no","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","YES!!","Yes","Yes","No","Yes","Yes","yes","yes","no","no","yes","yes","yes","no","yes","yes","True most of the time","Hardly ever true","True most of the time","Hardly ever true","True most of the time","Not true at all","Always true","Hardly ever true","Hardly ever true","True most of the time","Hardly ever true","Hardly ever true","Hardly ever true","Not true at all","Always true","True most of the time","Hardly ever true","Hardly ever true","Always true","Hardly ever true","Not true at all","True most of the time","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","5",NA,"6c","6a"
679,4014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Sort of true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true","Certainly true","Sort of true","Not true","Sort of true","Sort of true","Sort of true","Certainly true","Sort of true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Certainly true","Certainly true",NA,NA,NA,NA,"Always","Often","Always","Always","Sometimes","Often","Often","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all worried","7","5","6","5","2","3","2","6","3","5","2","4","7","6","2","8","7","I get extremely worried about it","I get extremely worried about it","3","6","5","6","5","3","2","4","4","4","6","3","2","7","7","4","5","9","8","8","YES!!","NO!!","NO!!","YES!!","NO!!","YES!!","NO!!","no","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","NO!!","Yes","NO!!","YES!!","NO!!","YES!!","No","Yes","YES!!","YES!!","NO!!","yes","no","YES!!","no","YES!!","no","yes","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","Always true","Hardly ever true","Not true at all","True most of the time","True most of the time","Not true at all","Hardly ever true","Always true","Hardly ever true","Not true at all","Always true",NA,NA,"5a","5b"
680,4015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Sort of true","Not true",NA,"Sort of true","Not true","Not true","Sort of true","Not true","Not true","Sort of true","Not true","Not true","Sort of true","Sort of true","Not true","Certainly true","Certainly true","Sort of true","Certainly true","Certainly true","Sort of true","Sort of true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Often","Always","Always","Often","Always","Always","Often","Always",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","8","4","3","I get extremely worried about it","2","8","Not at all worried","7","6","3","7","3","Not at all worried","6","Not at all worried","Not at all worried","9","9","5","2","9","Not at all worried","Not at all worried","9","Not at all worried","4","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","9","Not at all worried","Not at all worried","Not at all worried","9","8","7","Not at all worried","yes","no","no","yes","YES!!","YES!!","no","NO!!","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","YES!!","Yes","NO!!","Yes","NO!!","YES!!","No","Yes","Yes","YES!!","NO!!","yes","YES!!","NO!!","YES!!","YES!!","no","yes","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time",NA,"Hardly ever true","Always true",NA,"Not true at all","Sometimes true","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true",NA,NA,"4a","4c"
681,4016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Sometimes","Often","Often","Sometimes","Often","Often","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","Not at all worried","Not at all worried","2","Not at all worried","2","2","Not at all worried","3","Not at all worried","Not at all worried","3","Not at all worried","3","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","Not at all worried","3","Not at all worried","2","2","Not at all worried","3","2","3","2","2","Not at all worried","Not at all worried","Not at all worried","2","2","3","2","5","3","yes","NO!!","no","YES!!","NO!!","YES!!","no","no","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","No","Yes","No","Yes","NO!!","Yes","No","yes","no","no","no","yes","no","yes","no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always true","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","True most of the time","Always true","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","True most of the time",NA,NA,"6c","7c"
682,4017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sort of true","Not true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Sort of true","Sort of true","Certainly true","Sort of true","Sort of true","Sort of true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Not true","Sort of true","Certainly true",NA,NA,NA,NA,"Sometimes","Often","Always","Sometimes","Often","Often","Often","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","7","2","2","5","2","2","3","3","2","3","3","Not at all worried","2","4","2","2","4","4","4","2","5","4","3","5","4","2","3","2","3","5","5","3","3","6","4","3","5","5","4","yes","no",NA,"YES!!","NO!!","yes","no","no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","yes","yes","yes","no","yes","no","yes","no","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Sometimes true","Sometimes true","True most of the time","True most of the time","Hardly ever true","Sometimes true","True most of the time","Hardly ever true","Not true at all","True most of the time","Not true at all","Not true at all","True most of the time",NA,NA,"5b","5c"
683,4018,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Not true","Not true","Not true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Sometimes","Often","Always","Often","Always","Always","Always","Often","Sometimes","Always","Often","Sometimes","No","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","2","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","3","2","2","Not at all worried","2","3","2","2","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","2","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","yes","NO!!","no","NO!!","NO!!","YES!!","NO!!","no","YES!!","NO!!","YES!!","No","Yes","No","YES!!","No","YES!!","NO!!","Yes","YES!!","Yes","No","No","No","YES!!","No","YES!!","No","YES!!","Yes","yes","no","yes","no","YES!!","NO!!","YES!!","no","yes","YES!!","Always true","Not true at all","Always true","Not true at all","Always true","Not true at all","Hardly ever true","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","Not true at all","Not true at all","True most of the time","True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","5",NA,"5a","6c"
684,4019,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Certainly true","Often","Often",NA,"Often","Always","Always","Always","Always","Sometimes","Often","Often","Often","No","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","YES!!","NO!!","NO!!","NO!!","YES!!","YES!!","NO!!","NO!!","YES!!","NO!!","Yes","No","Yes","NO!!","Yes","No","Yes","No","Yes","YES!!",NA,"NO!!","Yes","NO!!","YES!!","No","YES!!","No","YES!!","YES!!","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","YES!!","Always true","Not true at all","True most of the time","Not true at all","Always true","Not true at all","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Not true at all","Not true at all","True most of the time","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","4",NA,"4a","5a"
685,4020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sort of true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Certainly true","Sort of true","Sort of true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Certainly true","Sort of true","Sort of true","Not true","Sort of true","Not true","Sort of true","Not true","Sort of true","Not true","Sort of true","Sort of true","Certainly true","Sort of true","Sort of true","Sort of true","Not true","Not true","Not true","Sort of true","Not true",NA,NA,NA,NA,"Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all worried","2","Not at all worried","2","3","Not at all worried","4","5","6","2","2","Not at all worried","9","Not at all worried","2","Not at all worried","4","2","4","4","Not at all worried","4","2","Not at all worried","I get extremely worried about it","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","3","Not at all worried","2","4","6","Not at all worried","yes","NO!!",NA,NA,"NO!!","NO!!","yes","YES!!","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No","Yes","No","Yes","NO!!","Yes","Yes","NO!!","YES!!","NO!!","yes","NO!!","no","NO!!","NO!!","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","True most of the time","Sometimes true","Not true at all","True most of the time","True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Sometimes true",NA,NA,"4a","4c"
686,4021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Certainly true","Sort of true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true","Sort of true","Sort of true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Sometimes","Often","Often","Often","Often","Often","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all worried","7","Not at all worried","Not at all worried","5","Not at all worried","Not at all worried","2","Not at all worried","2","2","Not at all worried","2","Not at all worried","2","Not at all worried","Not at all worried","2","9","3","2","7","Not at all worried","Not at all worried","6","Not at all worried","Not at all worried","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","Not at all worried","6","3","Not at all worried","Not at all worried","I get extremely worried about it","7","2","yes","no","no","YES!!","no","yes","no","no","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","NO!!","No","Yes","No","YES!!",NA,"No","Yes","No","yes","yes","no",NA,NA,"YES!!","yes","no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Sometimes true","Not true at all","Always true","Sometimes true","Hardly ever true","Sometimes true","True most of the time","Not true at all","Not true at all","Always true","Sometimes true","Not true at all","Always true",NA,NA,"4c","4c"
687,4022,"Certainly true","Certainly true","Certainly true","Certainly true","Certainly true","Not true","Not true","Certainly true","Sort of true","Sort of true","Certainly true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Not true","Certainly true","Sort of true","Sort of true","Certainly true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Sort of true","Sort of true","Sort of true","Sort of true","Sort of true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Sort of true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Not true","Sort of true","Sort of true","Sometimes","Sometimes","Often","Always","Sometimes","Often","Often","Often","Sometimes","Sometimes","Often","Often","No","Not at all worried","6","Not at all worried","7","8","4","3","Not at all worried","Not at all worried","Not at all worried","2","9","3","Not at all worried","7","Not at all worried","5","2","Not at all worried","6","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","3","Not at all worried","3","Not at all worried","2","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","4","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","5","Not at all worried","YES!!","NO!!","NO!!","YES!!","NO!!","yes","no","no","yes","no","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","YES!!","Yes","Yes",NA,"No","Yes",NA,"Yes","No","Yes","YES!!","yes","no","yes","no","yes","no","yes","no","yes","yes","Always true","Not true at all","True most of the time","Not true at all","Always true","Not true at all","Sometimes true","Not true at all","Not true at all","True most of the time","Hardly ever true","Not true at all","Not true at all","Not true at all","True most of the time","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","4",NA,"4a","5c"
